spp_name_lt,total_length,std_length,fish_weight,sex_en,year,month,age_Elyza,age,season,matomumas_ej,EP_matomumas,method
Karsis,32,25,365,NA,1951,5,NA,5,Spring,NA,NA,scales
Karsis,34,27,395,NA,1951,5,NA,6,Spring,NA,NA,scales
Karsis,26,21,240,NA,1951,5,NA,6,Spring,NA,NA,scales
Karsis,40,32,665,NA,1951,5,NA,6,Spring,NA,NA,scales
Karsis,NA,10,20,NA,1957,6,NA,2,Summer,NA,NA,scales
Karsis,NA,9,15,NA,1957,6,NA,2,Summer,NA,NA,scales
Karsis,NA,15,80,NA,1957,6,NA,3,Summer,NA,NA,scales
Karsis,NA,14,65,NA,1957,6,NA,3,Summer,NA,NA,scales
Karsis,NA,18,135,NA,1957,6,NA,4,Summer,NA,NA,scales
Karsis,NA,18,130,NA,1957,6,NA,4,Summer,NA,NA,scales
Karsis,NA,17,120,NA,1957,6,NA,4,Summer,NA,NA,scales
Karsis,NA,19,140,NA,1957,6,NA,4,Summer,NA,NA,scales
Karsis,NA,19,155,NA,1957,6,NA,4,Summer,NA,NA,scales
Karsis,NA,20,180,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,23,255,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,22,275,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,21,220,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,22,220,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,21,230,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,23,280,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,21,235,NA,1957,6,NA,5,Summer,NA,NA,scales
Karsis,NA,25,310,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,25,345,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,295,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,285,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,325,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,285,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,25,380,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,25,365,NA,1957,6,NA,6,Summer,NA,NA,scales
Karsis,NA,27,405,NA,1957,6,NA,7,Summer,NA,NA,scales
Karsis,NA,25,420,NA,1957,6,NA,7,Summer,NA,NA,scales
Karsis,NA,17,140,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,20,150,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,18,125,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,18,130,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,18,140,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,17,115,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,19,150,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,17,120,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,17,110,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,19,160,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,19,140,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,19,155,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,17.5,115,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,17,100,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,16,85,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,17,105,NA,1957,7,NA,4,Summer,NA,NA,scales
Karsis,NA,23,225,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,20,175,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,23,180,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,22,260,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,250,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,20,185,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,225,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,200,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,210,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,20,190,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,20,180,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,20,160,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,190,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,22,240,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,22,265,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,22,275,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,230,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,23,265,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,22,230,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,23,255,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,23,260,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,23,240,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,220,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,21,175,NA,1957,7,NA,5,Summer,NA,NA,scales
Karsis,NA,23,300,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,25,325,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,23,285,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,25,330,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,24,305,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,24,295,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,23,295,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,23,315,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,24,300,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,25.5,345,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,23,275,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,23,240,NA,1957,7,NA,6,Summer,NA,NA,scales
Karsis,NA,26,410,NA,1957,7,NA,7,Summer,NA,NA,scales
Karsis,NA,26,400,NA,1957,7,NA,7,Summer,NA,NA,scales
Karsis,NA,31,615,NA,1957,7,NA,8,Summer,NA,NA,scales
Karsis,NA,27,495,NA,1957,7,NA,8,Summer,NA,NA,scales
Karsis,NA,33,535,NA,1957,7,NA,9,Summer,NA,NA,scales
Karsis,NA,32,710,NA,1957,7,NA,9,Summer,NA,NA,scales
Karsis,NA,33,655,NA,1957,7,NA,9,Summer,NA,NA,scales
Karsis,NA,20,195,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,20,180,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,20,160,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,19,160,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,19,165,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,26,390,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,24,285,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,22,225,NA,1958,5,NA,5,Spring,NA,NA,scales
Karsis,NA,22,250,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,295,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,305,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,275,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,280,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,240,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,355,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,335,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,330,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,285,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,310,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,290,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,285,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,270,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,245,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,200,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,230,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,305,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,20,200,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,300,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,215,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,175,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,255,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,280,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,265,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,250,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,225,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,300,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,290,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,195,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,225,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,26,270,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,255,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,290,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,260,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,185,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,235,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,295,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,205,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,325,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,310,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,380,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,260,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,320,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,25,315,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,320,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,275,NA,1958,5,NA,6,Spring,NA,NA,scales
Karsis,NA,26,365,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,425,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,28,505,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,410,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,390,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,370,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,395,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,405,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,300,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,275,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,350,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,420,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,29,475,NA,1958,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,365,NA,1958,5,NA,8,Spring,NA,NA,scales
Karsis,NA,31,615,NA,1958,5,NA,8,Spring,NA,NA,scales
Karsis,NA,31,715,NA,1958,5,NA,8,Spring,NA,NA,scales
Karsis,NA,29,470,NA,1958,5,NA,8,Spring,NA,NA,scales
Karsis,NA,31,605,NA,1958,5,NA,8,Spring,NA,NA,scales
Karsis,NA,33,855,NA,1958,5,NA,9,Spring,NA,NA,scales
Karsis,NA,34,815,NA,1958,5,NA,9,Spring,NA,NA,scales
Karsis,NA,33,720,NA,1958,5,NA,9,Spring,NA,NA,scales
Karsis,NA,33,740,NA,1958,5,NA,9,Spring,NA,NA,scales
Karsis,NA,33,860,NA,1958,5,NA,10,Spring,NA,NA,scales
Karsis,NA,37,1035,NA,1958,5,NA,12,Spring,NA,NA,scales
Karsis,NA,39,1170,NA,1958,5,NA,12,Spring,NA,NA,scales
Karsis,NA,20.5,215,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,21,205,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,20,175,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,20,195,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,20,190,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,19,190,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,21,220,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,21,245,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,21,235,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,21,255,NA,1959,5,NA,5,Spring,NA,NA,scales
Karsis,NA,21.5,235,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22.5,250,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,290,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,285,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,255,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,275,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,280,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22.5,275,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,295,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22.5,265,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,260,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,305,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,310,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,210,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,285,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23.5,320,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,250,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,225,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,235,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,300,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,310,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,300,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,285,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,260,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,215,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,245,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,265,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,280,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,315,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,265,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,315,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,20,200,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,320,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,305,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,24,290,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,275,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,240,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,270,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,290,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,220,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,235,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,250,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22,220,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,23,270,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,22.5,285,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,245,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,21,230,NA,1959,5,NA,6,Spring,NA,NA,scales
Karsis,NA,26,375,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,405,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,430,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,370,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,345,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,380,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,350,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,350,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,335,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,330,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,335,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,315,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,325,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,375,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,395,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,310,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,405,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,340,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,320,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,355,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,440,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,390,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,460,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,330,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,450,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,395,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,365,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,320,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,350,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,380,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,380,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,445,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,325,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,305,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,425,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,385,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,420,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,340,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,27,430,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,390,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,420,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,275,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,315,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,365,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,300,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,25,385,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,24,360,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,26,360,NA,1959,5,NA,7,Spring,NA,NA,scales
Karsis,NA,29,575,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,30,450,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,32,740,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,28,465,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,30,650,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,28,535,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,28,460,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,27,445,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,27,490,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,27,455,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,27,495,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,28,555,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,30,585,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,28,445,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,28,525,NA,1959,5,NA,8,Spring,NA,NA,scales
Karsis,NA,29,620,NA,1959,5,NA,9,Spring,NA,NA,scales
Karsis,NA,29,575,NA,1959,5,NA,9,Spring,NA,NA,scales
Karsis,NA,32,760,NA,1959,5,NA,9,Spring,NA,NA,scales
Karsis,NA,31,580,NA,1959,5,NA,9,Spring,NA,NA,scales
Karsis,NA,35,965,NA,1959,5,NA,10,Spring,NA,NA,scales
Karsis,NA,32,775,NA,1959,5,NA,10,Spring,NA,NA,scales
Karsis,NA,30,670,NA,1959,5,NA,10,Spring,NA,NA,scales
Karsis,NA,33,725,NA,1959,5,NA,10,Spring,NA,NA,scales
Karsis,NA,38,1345,NA,1959,5,NA,13,Spring,NA,NA,scales
Karsis,NA,38,1105,NA,1959,5,NA,13,Spring,NA,NA,scales
Karsis,NA,21,210,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,18.5,140,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,20,185,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,19,145,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,20,190,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,19.5,175,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,17.5,135,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,21,205,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,21,220,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,21,240,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,20,205,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,20,170,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,18,145,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,20,180,NA,1959,6,NA,5,Summer,NA,NA,scales
Karsis,NA,22,235,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21.5,215,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,195,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,250,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22.5,280,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,300,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,245,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,260,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,265,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,220,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,255,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21.5,245,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23.5,260,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,260,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,220,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,305,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,285,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,235,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22.5,275,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,310,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23.5,280,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21.5,220,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,215,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,270,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23.5,295,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,300,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,325,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,305,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,275,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,20,200,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,265,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,295,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21.5,250,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,230,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23.5,300,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,270,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,230,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,240,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,285,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,315,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,285,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,24,265,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,280,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23.5,275,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22.5,265,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,290,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,20,225,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,210,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,22,240,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,23,290,NA,1959,6,NA,6,Summer,NA,NA,scales
Karsis,NA,21,225,NA,1959,6,NA,6,Summer,NA,NA,scales
